# [2025-01-08 15:15:32,236] INFO: Loading Hamiltonian from saved file
# [2025-01-08 15:15:34,126] INFO: Setting up the training loop
# [2025-01-08 15:15:35,333] INFO: Initializing parameters and states
# [2025-01-08 15:15:44,306] INFO: Burning in the sampler for 100 steps
# [2025-01-08 15:15:52,185] INFO: Start training
# HF energy from loaded: -108.22289855006844
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
39	-108.3317	-108.3317	-107.9294	0.9963	9.3262	0.0861	3.0e-04	0.5255
40	-108.3366	-108.3366	-107.8942	0.9959	9.7794	0.0903	3.0e-04	0.5248
41	-108.3445	-108.3445	-107.8852	0.9958	9.9642	0.0920	3.0e-04	0.5241
42	-108.3436	-108.3436	-107.8763	0.9957	10.0493	0.0928	3.0e-04	0.5242
43	-108.3564	-108.3564	-107.8634	0.9955	10.3226	0.0953	3.0e-04	0.5243
44	-108.3593	-108.3593	-107.8591	0.9954	10.3987	0.0960	3.0e-04	0.5234
45	-108.3711	-108.3711	-107.8496	0.9952	10.6173	0.0980	3.0e-04	0.5235
46	-108.3788	-108.3788	-107.8422	0.9950	10.7686	0.0994	3.0e-04	0.5250
47	-108.3946	-108.3946	-107.8482	0.9950	10.8635	0.1002	3.0e-04	0.5241
48	-108.3978	-108.3978	-107.8645	0.9951	10.7366	0.0991	3.0e-04	0.5230
49	-108.4050	-108.4050	-107.8645	0.9950	10.8089	0.0997	3.0e-04	0.5259
50	-108.4165	-108.4165	-107.8726	0.9950	10.8419	0.1000	3.0e-04	0.5236
51	-108.4287	-108.4287	-107.8905	0.9950	10.7862	0.0995	3.0e-04	0.5233
52	-108.4285	-108.4285	-107.8853	0.9950	10.8378	0.1000	3.0e-04	0.5238
53	-108.4446	-108.4446	-107.8759	0.9948	11.0890	0.1023	3.0e-04	0.5245
54	-108.4539	-108.4539	-107.9229	0.9951	10.7153	0.0988	3.0e-04	0.5254
55	-108.4671	-108.4671	-107.9565	0.9953	10.5097	0.0969	3.0e-04	0.5244
56	-108.4776	-108.4776	-107.9595	0.9952	10.5835	0.0976	3.0e-04	0.5230
57	-108.4995	-108.4995	-107.9747	0.9952	10.6555	0.0982	3.0e-04	0.5258
58	-108.5053	-108.5053	-107.9931	0.9953	10.5237	0.0970	3.0e-04	0.5242
59	-108.5179	-108.5179	-108.0310	0.9955	10.2622	0.0946	3.0e-04	0.5252
60	-108.5153	-108.5153	-108.0340	0.9956	10.2054	0.0941	3.0e-04	0.5252
61	-108.5288	-108.5288	-108.0420	0.9955	10.2663	0.0946	3.0e-04	0.5242
62	-108.5476	-108.5476	-108.0641	0.9955	10.2296	0.0943	3.0e-04	0.5221
63	-108.5714	-108.5714	-108.1006	0.9957	10.0960	0.0930	3.0e-04	0.5243
64	-108.5624	-108.5624	-108.0747	0.9955	10.2735	0.0947	3.0e-04	0.5229
65	-108.5781	-108.5781	-108.1187	0.9958	9.9732	0.0919	3.0e-04	0.5241
66	-108.5796	-108.5796	-108.1344	0.9959	9.8177	0.0904	3.0e-04	0.5250
67	-108.5754	-108.5754	-108.1493	0.9961	9.6048	0.0885	3.0e-04	0.5243
68	-108.5909	-108.5909	-108.1560	0.9960	9.7045	0.0894	3.0e-04	0.5243
69	-108.5858	-108.5858	-108.1567	0.9960	9.6374	0.0888	3.0e-04	0.5249
70	-108.6082	-108.6082	-108.1808	0.9961	9.6187	0.0886	3.0e-04	0.5240
71	-108.6242	-108.6242	-108.1971	0.9961	9.6106	0.0886	3.0e-04	0.5238
72	-108.6123	-108.6123	-108.1670	0.9959	9.8120	0.0904	3.0e-04	0.5261
73	-108.6310	-108.6310	-108.1913	0.9960	9.7541	0.0899	3.0e-04	0.5244
74	-108.6470	-108.6470	-108.2018	0.9959	9.8132	0.0904	3.0e-04	0.5255
75	-108.6530	-108.6530	-108.1912	0.9957	9.9935	0.0921	3.0e-04	0.5240
76	-108.6213	-108.6213	-108.1467	0.9956	10.1253	0.0934	3.0e-04	0.5246
77	-108.6431	-108.6431	-108.1423	0.9954	10.4030	0.0959	3.0e-04	0.5251
78	-108.6424	-108.6424	-108.1368	0.9953	10.4544	0.0964	3.0e-04	0.5256
79	-108.6469	-108.6469	-108.1108	0.9951	10.7598	0.0992	3.0e-04	0.5242
80	-108.6486	-108.6486	-108.0875	0.9948	11.0105	0.1015	3.0e-04	0.5246
81	-108.6562	-108.6562	-108.0941	0.9948	11.0205	0.1016	3.0e-04	0.5246
82	-108.6576	-108.6576	-108.0718	0.9946	11.2396	0.1037	3.0e-04	0.5239
83	-108.6608	-108.6608	-108.0631	0.9945	11.3590	0.1047	3.0e-04	0.5268
84	-108.6816	-108.6816	-108.0571	0.9943	11.6145	0.1070	2.9e-04	0.5242
85	-108.6676	-108.6676	-108.0347	0.9942	11.6843	0.1077	2.9e-04	0.5266
86	-108.6776	-108.6776	-108.0482	0.9942	11.6581	0.1075	2.9e-04	0.5251
87	-108.6499	-108.6499	-107.9920	0.9939	11.9171	0.1099	2.9e-04	0.5252
88	-108.6918	-108.6918	-107.9975	0.9936	12.2426	0.1128	2.9e-04	0.5243
89	-108.7121	-108.7121	-107.9858	0.9933	12.5215	0.1154	2.9e-04	0.5245
90	-108.6868	-108.6868	-107.9581	0.9933	12.5408	0.1156	2.9e-04	0.5249
91	-108.7027	-108.7027	-107.9663	0.9932	12.5979	0.1161	2.9e-04	0.5240
92	-108.6894	-108.6894	-107.9660	0.9933	12.5002	0.1152	2.9e-04	0.5266
93	-108.7016	-108.7016	-107.9202	0.9928	12.9885	0.1197	2.9e-04	0.5238
94	-108.6977	-108.6977	-107.9709	0.9933	12.5263	0.1154	2.9e-04	0.5251
95	-108.7150	-108.7150	-107.9596	0.9931	12.7703	0.1177	2.9e-04	0.5248
96	-108.7042	-108.7042	-107.9297	0.9929	12.9281	0.1192	2.9e-04	0.5246
97	-108.7068	-108.7068	-107.8912	0.9925	13.2709	0.1223	2.9e-04	0.5253
98	-108.7006	-108.7006	-107.8902	0.9925	13.2225	0.1219	2.9e-04	0.5249
99	-108.7071	-108.7071	-107.9053	0.9926	13.1563	0.1212	2.9e-04	0.5257
100	-108.6989	-108.6989	-107.9135	0.9928	13.0232	0.1200	2.9e-04	0.5250
101	-108.7094	-108.7094	-107.8995	0.9926	13.2207	0.1218	2.9e-04	0.5236
102	-108.7106	-108.7106	-107.8985	0.9925	13.2405	0.1220	2.9e-04	0.5260
103	-108.7146	-108.7146	-107.8808	0.9923	13.4132	0.1236	2.9e-04	0.5246
104	-108.7289	-108.7289	-107.8986	0.9924	13.3886	0.1233	2.9e-04	0.5254
105	-108.7063	-108.7063	-107.8738	0.9923	13.4043	0.1235	2.9e-04	0.5256
106	-108.7187	-108.7187	-107.8666	0.9922	13.5653	0.1249	2.9e-04	0.5242
107	-108.7068	-108.7068	-107.8675	0.9923	13.4591	0.1240	2.9e-04	0.5246
108	-108.7323	-108.7323	-107.8883	0.9922	13.5012	0.1244	2.9e-04	0.5278
109	-108.7177	-108.7177	-107.8130	0.9917	13.9713	0.1287	2.9e-04	0.5259
110	-108.7369	-108.7369	-107.8589	0.9919	13.7641	0.1268	2.9e-04	0.5244
111	-108.7368	-108.7368	-107.8342	0.9917	13.9602	0.1286	2.9e-04	0.5256
112	-108.7302	-108.7302	-107.8202	0.9916	14.0111	0.1291	2.9e-04	0.5251
113	-108.7434	-108.7434	-107.8408	0.9917	13.9600	0.1286	2.9e-04	0.5269
114	-108.7506	-108.7506	-107.8227	0.9915	14.1504	0.1303	2.9e-04	0.5264
115	-108.7484	-108.7484	-107.7776	0.9911	14.4760	0.1333	2.9e-04	0.5247
116	-108.7348	-108.7348	-107.8115	0.9915	14.1189	0.1300	2.9e-04	0.5241
117	-108.7594	-108.7594	-107.8317	0.9915	14.1546	0.1303	2.9e-04	0.5261
118	-108.7570	-108.7570	-107.7755	0.9910	14.5541	0.1340	2.9e-04	0.5264
119	-108.7582	-108.7582	-107.8071	0.9913	14.3280	0.1320	2.9e-04	0.5244
120	-108.7396	-108.7396	-107.7756	0.9911	14.4223	0.1329	2.9e-04	0.5246
121	-108.7502	-108.7502	-107.7750	0.9910	14.5031	0.1336	2.9e-04	0.5255
122	-108.7457	-108.7457	-107.7831	0.9911	14.4138	0.1328	2.9e-04	0.5260
123	-108.7525	-108.7525	-107.7813	0.9911	14.4762	0.1333	2.9e-04	0.5253
124	-108.7534	-108.7534	-107.7309	0.9906	14.8520	0.1368	2.9e-04	0.5271
125	-108.7432	-108.7432	-107.7387	0.9908	14.7171	0.1356	2.9e-04	0.5250
126	-108.7541	-108.7541	-107.7710	0.9910	14.5628	0.1342	2.9e-04	0.5256
127	-108.7465	-108.7465	-107.7201	0.9906	14.8802	0.1370	2.9e-04	0.5247
128	-108.7462	-108.7462	-107.7029	0.9904	15.0007	0.1382	2.9e-04	0.5259
129	-108.7553	-108.7553	-107.6997	0.9903	15.0930	0.1390	2.9e-04	0.5253
130	-108.7573	-108.7573	-107.6689	0.9900	15.3273	0.1411	2.9e-04	0.5264
131	-108.7575	-108.7575	-107.6941	0.9902	15.1439	0.1395	2.9e-04	0.5251
132	-108.7583	-108.7583	-107.6979	0.9902	15.1229	0.1393	2.9e-04	0.5262
133	-108.7623	-108.7623	-107.6611	0.9899	15.4123	0.1419	2.9e-04	0.5255
134	-108.7574	-108.7574	-107.6294	0.9896	15.5976	0.1436	2.9e-04	0.5264
135	-108.7594	-108.7594	-107.6046	0.9894	15.7858	0.1453	2.9e-04	0.5246
136	-108.7647	-108.7647	-107.6185	0.9895	15.7249	0.1448	2.9e-04	0.5265
137	-108.7750	-108.7750	-107.6127	0.9893	15.8368	0.1458	2.9e-04	0.5250
138	-108.7768	-108.7768	-107.6137	0.9893	15.8393	0.1458	2.9e-04	0.5262
139	-108.7708	-108.7708	-107.6067	0.9893	15.8431	0.1459	2.9e-04	0.5255
140	-108.7695	-108.7695	-107.5656	0.9889	16.1136	0.1484	2.9e-04	0.5237
141	-108.7584	-108.7584	-107.5533	0.9889	16.1210	0.1484	2.9e-04	0.5259
142	-108.7723	-108.7723	-107.5471	0.9887	16.2533	0.1496	2.9e-04	0.5241
143	-108.7650	-108.7650	-107.5528	0.9889	16.1729	0.1489	2.9e-04	0.5272
144	-108.7749	-108.7749	-107.4883	0.9882	16.6580	0.1534	2.9e-04	0.5249
145	-108.7673	-108.7673	-107.4518	0.9879	16.8429	0.1550	2.9e-04	0.5246
146	-108.7597	-108.7597	-107.4360	0.9878	16.8965	0.1555	2.9e-04	0.5237
147	-108.7624	-108.7624	-107.4321	0.9878	16.9348	0.1559	2.9e-04	0.5270
148	-108.7734	-108.7734	-107.4652	0.9880	16.7926	0.1546	2.9e-04	0.5234
149	-108.7769	-108.7769	-107.4102	0.9874	17.1600	0.1580	2.9e-04	0.5236
150	-108.7896	-108.7896	-107.4104	0.9873	17.2367	0.1587	2.9e-04	0.5251
151	-108.7871	-108.7871	-107.4067	0.9873	17.2546	0.1588	2.9e-04	0.5263
152	-108.7607	-108.7607	-107.3861	0.9874	17.2100	0.1584	2.9e-04	0.5264
153	-108.7853	-108.7853	-107.3185	0.9865	17.7824	0.1637	2.9e-04	0.5253
154	-108.7862	-108.7862	-107.3405	0.9867	17.6547	0.1625	2.9e-04	0.5256
155	-108.7883	-108.7883	-107.3207	0.9865	17.7824	0.1637	2.9e-04	0.5248
156	-108.7705	-108.7705	-107.3049	0.9865	17.7713	0.1636	2.9e-04	0.5254
157	-108.7729	-108.7729	-107.2952	0.9864	17.8467	0.1643	2.9e-04	0.5243
158	-108.7757	-108.7757	-107.2780	0.9862	17.9613	0.1653	2.9e-04	0.5252
159	-108.7862	-108.7862	-107.2993	0.9863	17.9016	0.1648	2.9e-04	0.5248
160	-108.7923	-108.7923	-107.3639	0.9869	17.5463	0.1615	2.9e-04	0.5261
161	-108.7979	-108.7979	-107.2893	0.9861	18.0287	0.1660	2.9e-04	0.5252
162	-108.8066	-108.8066	-107.3231	0.9864	17.8863	0.1646	2.9e-04	0.5269
163	-108.7854	-108.7854	-107.3123	0.9865	17.8217	0.1640	2.9e-04	0.5242
164	-108.7849	-108.7849	-107.2920	0.9863	17.9381	0.1651	2.9e-04	0.5253
165	-108.7834	-108.7834	-107.2980	0.9863	17.8846	0.1646	2.9e-04	0.5245
166	-108.7987	-108.7987	-107.4048	0.9872	17.3377	0.1595	2.9e-04	0.5253
167	-108.7939	-108.7939	-107.3967	0.9872	17.3598	0.1598	2.9e-04	0.5271
168	-108.7895	-108.7895	-107.3807	0.9870	17.4329	0.1604	2.9e-04	0.5250
169	-108.8057	-108.8057	-107.3977	0.9871	17.4213	0.1603	2.9e-04	0.5265
170	-108.7814	-108.7814	-107.3551	0.9869	17.5380	0.1614	2.9e-04	0.5242
171	-108.7994	-108.7994	-107.4056	0.9872	17.3334	0.1595	2.9e-04	0.5269
172	-108.7927	-108.7927	-107.3953	0.9872	17.3571	0.1598	2.9e-04	0.5262
173	-108.7859	-108.7859	-107.3799	0.9871	17.4047	0.1602	2.9e-04	0.5265
174	-108.7922	-108.7922	-107.3560	0.9868	17.5903	0.1619	2.9e-04	0.5243
175	-108.7977	-108.7977	-107.3376	0.9866	17.7413	0.1633	2.9e-04	0.5273
176	-108.8043	-108.8043	-107.4084	0.9872	17.3515	0.1597	2.9e-04	0.5256
177	-108.7965	-108.7965	-107.3962	0.9871	17.3806	0.1599	2.9e-04	0.5274
178	-108.8007	-108.8007	-107.3978	0.9871	17.3930	0.1600	2.9e-04	0.5240
179	-108.8036	-108.8036	-107.3325	0.9865	17.8077	0.1639	2.9e-04	0.5249
180	-108.7810	-108.7810	-107.3378	0.9867	17.6381	0.1623	2.9e-04	0.5251
181	-108.7973	-108.7973	-107.3686	0.9869	17.5454	0.1615	2.9e-04	0.5258
182	-108.8064	-108.8064	-107.3861	0.9869	17.5034	0.1610	2.9e-04	0.5266
183	-108.8045	-108.8045	-107.3551	0.9867	17.6785	0.1627	2.9e-04	0.5247
184	-108.7983	-108.7983	-107.2820	0.9861	18.0799	0.1664	2.9e-04	0.5275
185	-108.8039	-108.8039	-107.3020	0.9862	17.9944	0.1655	2.9e-04	0.5244
186	-108.8079	-108.8079	-107.3275	0.9864	17.8533	0.1643	2.9e-04	0.5255
187	-108.8078	-108.8078	-107.2497	0.9857	18.3183	0.1686	2.9e-04	0.5241
188	-108.8106	-108.8106	-107.3003	0.9861	18.0438	0.1660	2.9e-04	0.5262
189	-108.8135	-108.8135	-107.3056	0.9861	18.0299	0.1659	2.9e-04	0.5251
190	-108.8086	-108.8086	-107.2713	0.9859	18.2009	0.1675	2.9e-04	0.5241
191	-108.8020	-108.8020	-107.2603	0.9858	18.2326	0.1677	2.9e-04	0.5264
192	-108.8287	-108.8287	-107.2761	0.9857	18.2946	0.1683	2.9e-04	0.5285
193	-108.8217	-108.8217	-107.2712	0.9858	18.2836	0.1682	2.9e-04	0.5256
194	-108.8140	-108.8140	-107.2029	0.9852	18.6329	0.1714	2.9e-04	0.5250
195	-108.8080	-108.8080	-107.2140	0.9854	18.5328	0.1705	2.9e-04	0.5245
196	-108.7891	-108.7891	-107.2467	0.9858	18.2297	0.1678	2.9e-04	0.5267
197	-108.8006	-108.8006	-107.2139	0.9854	18.4916	0.1701	2.9e-04	0.5253
198	-108.8106	-108.8106	-107.1731	0.9850	18.7762	0.1727	2.9e-04	0.5250
199	-108.8114	-108.8114	-107.1537	0.9848	18.8956	0.1739	2.9e-04	0.5264
200	-108.8091	-108.8091	-107.1583	0.9848	18.8586	0.1735	2.9e-04	0.5250
201	-108.8041	-108.8041	-107.1982	0.9852	18.6039	0.1712	2.9e-04	0.5237
202	-108.7919	-108.7919	-107.1399	0.9848	18.8692	0.1736	2.9e-04	0.5262
203	-108.8110	-108.8110	-107.0881	0.9842	19.2649	0.1772	2.9e-04	0.5253
204	-108.8259	-108.8259	-107.1428	0.9845	19.0474	0.1752	2.9e-04	0.5260
205	-108.8217	-108.8217	-107.1143	0.9843	19.1749	0.1764	2.9e-04	0.5252
206	-108.8099	-108.8099	-107.0879	0.9842	19.2559	0.1771	2.9e-04	0.5251
207	-108.8170	-108.8170	-107.0694	0.9839	19.4086	0.1785	2.9e-04	0.5249
208	-108.8324	-108.8324	-107.0668	0.9838	19.5083	0.1794	2.9e-04	0.5265
209	-108.8081	-108.8081	-107.0700	0.9840	19.3539	0.1780	2.9e-04	0.5255
210	-108.8182	-108.8182	-107.0654	0.9839	19.4351	0.1787	2.9e-04	0.5266
211	-108.8405	-108.8405	-107.0974	0.9840	19.3703	0.1782	2.9e-04	0.5256
212	-108.8193	-108.8193	-107.0966	0.9842	19.2669	0.1772	2.9e-04	0.5270
213	-108.8179	-108.8179	-107.0761	0.9840	19.3711	0.1782	2.9e-04	0.5257
214	-108.8292	-108.8292	-107.0849	0.9840	19.3855	0.1783	2.9e-04	0.5264
215	-108.8149	-108.8149	-107.0964	0.9842	19.2462	0.1770	2.9e-04	0.5265
216	-108.8275	-108.8275	-107.0401	0.9836	19.6192	0.1804	2.9e-04	0.5262
217	-108.8175	-108.8175	-107.0175	0.9835	19.6841	0.1811	2.9e-04	0.5256
218	-108.8472	-108.8472	-107.0552	0.9835	19.6492	0.1807	2.9e-04	0.5260
219	-108.8412	-108.8412	-107.0377	0.9834	19.7081	0.1813	2.9e-04	0.5244
220	-108.8254	-108.8254	-107.0729	0.9839	19.4286	0.1787	2.9e-04	0.5251
221	-108.8254	-108.8254	-107.0405	0.9836	19.6097	0.1804	2.9e-04	0.5254
222	-108.8264	-108.8264	-107.0772	0.9839	19.4129	0.1786	2.9e-04	0.5270
223	-108.8251	-108.8251	-107.0276	0.9835	19.6743	0.1810	2.9e-04	0.5269
224	-108.8263	-108.8263	-106.9659	0.9829	19.9997	0.1839	2.9e-04	0.5247
225	-108.8388	-108.8388	-107.0723	0.9838	19.4982	0.1793	2.9e-04	0.5252
226	-108.8316	-108.8316	-106.9586	0.9828	20.0877	0.1847	2.9e-04	0.5255
227	-108.8348	-108.8348	-106.9800	0.9830	19.9884	0.1838	2.9e-04	0.5252
228	-108.8181	-108.8181	-106.9641	0.9830	19.9847	0.1838	2.9e-04	0.5253
229	-108.8249	-108.8249	-106.9334	0.9826	20.1777	0.1856	2.9e-04	0.5263
230	-108.8366	-108.8366	-106.9512	0.9827	20.1511	0.1853	2.9e-04	0.5254
231	-108.8381	-108.8381	-106.9550	0.9827	20.1364	0.1852	2.9e-04	0.5261
232	-108.8403	-108.8403	-106.9166	0.9823	20.3448	0.1872	2.9e-04	0.5241
233	-108.8281	-108.8281	-106.8723	0.9820	20.5184	0.1887	2.9e-04	0.5272
234	-108.8439	-108.8439	-106.9515	0.9826	20.1776	0.1856	2.9e-04	0.5257
235	-108.8480	-108.8480	-106.9509	0.9826	20.2109	0.1859	2.9e-04	0.5250
236	-108.8389	-108.8389	-107.0302	0.9834	19.7368	0.1815	2.9e-04	0.5251
237	-108.8450	-108.8450	-106.9164	0.9823	20.3778	0.1874	2.9e-04	0.5256
238	-108.8274	-108.8274	-106.9392	0.9826	20.1585	0.1855	2.9e-04	0.5250
239	-108.8340	-108.8340	-106.9250	0.9825	20.2660	0.1864	2.9e-04	0.5249
240	-108.8422	-108.8422	-106.9384	0.9825	20.2277	0.1860	2.9e-04	0.5260
241	-108.8406	-108.8406	-106.9480	0.9826	20.1821	0.1856	2.9e-04	0.5269
242	-108.8312	-108.8312	-106.8969	0.9822	20.4035	0.1877	2.9e-04	0.5245
243	-108.8193	-108.8193	-106.8805	0.9822	20.4284	0.1879	2.9e-04	0.5266
244	-108.8403	-108.8403	-106.8132	0.9814	20.8827	0.1921	2.9e-04	0.5248
245	-108.8415	-108.8415	-106.8303	0.9815	20.8090	0.1913	2.9e-04	0.5263
246	-108.8385	-108.8385	-106.8527	0.9818	20.6719	0.1901	2.9e-04	0.5240
247	-108.8499	-108.8499	-106.8337	0.9815	20.8309	0.1916	2.9e-04	0.5267
248	-108.8419	-108.8419	-106.7636	0.9809	21.1334	0.1944	2.9e-04	0.5252
249	-108.8384	-108.8384	-106.7510	0.9808	21.1918	0.1949	2.9e-04	0.5279
250	-108.8543	-108.8543	-106.7239	0.9804	21.4011	0.1969	2.9e-04	0.5242
251	-108.8416	-108.8416	-106.6919	0.9802	21.4900	0.1976	2.9e-04	0.5255
252	-108.8393	-108.8393	-106.7602	0.9809	21.1484	0.1945	2.9e-04	0.5247
253	-108.8271	-108.8271	-106.6826	0.9803	21.4748	0.1975	2.9e-04	0.5244
254	-108.8310	-108.8310	-106.6379	0.9798	21.7134	0.1997	2.9e-04	0.5263
255	-108.8374	-108.8374	-106.6164	0.9796	21.8422	0.2009	2.9e-04	0.5249
256	-108.8491	-108.8491	-106.5852	0.9792	22.0483	0.2028	2.9e-04	0.5244
257	-108.8425	-108.8425	-106.5772	0.9792	22.0554	0.2028	2.9e-04	0.5249
258	-108.8414	-108.8414	-106.5420	0.9789	22.2321	0.2045	2.9e-04	0.5247
259	-108.8386	-108.8386	-106.4429	0.9780	22.6876	0.2087	2.9e-04	0.5248
260	-108.8444	-108.8444	-106.5710	0.9791	22.1058	0.2033	2.9e-04	0.5255
261	-108.8515	-108.8515	-106.5648	0.9790	22.1693	0.2039	2.9e-04	0.5259
262	-108.8565	-108.8565	-106.4117	0.9775	22.9159	0.2107	2.9e-04	0.5274
263	-108.8501	-108.8501	-106.3480	0.9770	23.1840	0.2132	2.8e-04	0.5271
264	-108.8608	-108.8608	-106.4443	0.9778	22.7804	0.2095	2.8e-04	0.5259
265	-108.8534	-108.8534	-106.4246	0.9777	22.8416	0.2101	2.8e-04	0.5246
266	-108.8623	-108.8623	-106.4418	0.9778	22.8008	0.2097	2.8e-04	0.5265
267	-108.8628	-108.8628	-106.4015	0.9774	22.9925	0.2114	2.8e-04	0.5252
268	-108.8514	-108.8514	-106.3610	0.9771	23.1255	0.2126	2.8e-04	0.5251
269	-108.8452	-108.8452	-106.3647	0.9772	23.0796	0.2123	2.8e-04	0.5249
270	-108.8523	-108.8523	-106.3526	0.9770	23.1623	0.2131	2.8e-04	0.5255
271	-108.8399	-108.8399	-106.3218	0.9769	23.2511	0.2139	2.8e-04	0.5262
272	-108.8522	-108.8522	-106.3335	0.9769	23.2505	0.2138	2.8e-04	0.5248
273	-108.8563	-108.8563	-106.3624	0.9771	23.1357	0.2128	2.8e-04	0.5246
274	-108.8609	-108.8609	-106.2860	0.9763	23.5050	0.2162	2.8e-04	0.5274
275	-108.8556	-108.8556	-106.3330	0.9768	23.2658	0.2140	2.8e-04	0.5260
276	-108.8581	-108.8581	-106.2195	0.9758	23.7885	0.2188	2.8e-04	0.5256
277	-108.8420	-108.8420	-106.2570	0.9763	23.5534	0.2166	2.8e-04	0.5251
278	-108.8528	-108.8528	-106.2114	0.9757	23.8047	0.2190	2.8e-04	0.5244
279	-108.8622	-108.8622	-106.3274	0.9767	23.3288	0.2145	2.8e-04	0.5278
280	-108.8519	-108.8519	-106.1540	0.9752	24.0512	0.2212	2.8e-04	0.5255
281	-108.8535	-108.8535	-106.1195	0.9749	24.2127	0.2227	2.8e-04	0.5240
282	-108.8752	-108.8752	-106.0968	0.9745	24.4075	0.2245	2.8e-04	0.5264
283	-108.8463	-108.8463	-106.2374	0.9760	23.6624	0.2176	2.8e-04	0.5256
284	-108.8660	-108.8660	-106.1376	0.9749	24.1846	0.2225	2.8e-04	0.5258
285	-108.8755	-108.8755	-106.0588	0.9741	24.5815	0.2260	2.8e-04	0.5255
286	-108.8684	-108.8684	-106.1175	0.9747	24.2844	0.2233	2.8e-04	0.5258
287	-108.8688	-108.8688	-106.0220	0.9739	24.7050	0.2272	2.8e-04	0.5258
